block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.157000000000004,129.125,27,24,88.88888888888889,35.157500000000006,129.1255,red
35.157000000000004,129.126,23,12,52.17391304347826,35.157500000000006,129.1265,yellow
35.157000000000004,129.127,18,9,50.0,35.157500000000006,129.1275,yellow
35.157000000000004,129.12800000000001,7,2,28.57142857142857,35.157500000000006,129.1285,green
35.157000000000004,129.129,3,3,100.0,35.157500000000006,129.12949999999998,red
35.157000000000004,129.133,6,0,0.0,35.157500000000006,129.1335,green
35.158,129.104,1,1,100.0,35.158500000000004,129.1045,red
35.158,129.105,4,4,100.0,35.158500000000004,129.10549999999998,red
35.158,129.106,18,15,83.33333333333334,35.158500000000004,129.10649999999998,red
35.158,129.107,27,23,85.18518518518519,35.158500000000004,129.1075,red
35.158,129.108,38,28,73.68421052631578,35.158500000000004,129.1085,red
35.158,129.109,22,10,45.45454545454545,35.158500000000004,129.1095,yellow
35.158,129.11,17,4,23.52941176470588,35.158500000000004,129.1105,green
35.158,129.111,4,0,0.0,35.158500000000004,129.11149999999998,green
35.158,129.112,14,7,50.0,35.158500000000004,129.11249999999998,yellow
35.158,129.113,12,6,50.0,35.158500000000004,129.1135,yellow
35.158,129.114,31,21,67.74193548387096,35.158500000000004,129.1145,yellow
35.158,129.115,47,41,87.2340425531915,35.158500000000004,129.1155,red
35.158,129.116,46,38,82.6086956521739,35.158500000000004,129.1165,red
35.158,129.117,43,37,86.04651162790698,35.158500000000004,129.11749999999998,red
35.158,129.118,33,23,69.6969696969697,35.158500000000004,129.11849999999998,yellow
35.158,129.119,39,29,74.35897435897436,35.158500000000004,129.1195,red
35.158,129.12,24,19,79.16666666666666,35.158500000000004,129.1205,red
35.158,129.121,22,17,77.27272727272727,35.158500000000004,129.1215,red
35.158,129.122,32,23,71.875,35.158500000000004,129.1225,red
35.158,129.123,30,21,70.0,35.158500000000004,129.12349999999998,red
35.158,129.124,34,31,91.17647058823529,35.158500000000004,129.12449999999998,red
35.158,129.125,34,29,85.29411764705883,35.158500000000004,129.1255,red
35.158,129.126,31,25,80.64516129032258,35.158500000000004,129.1265,red
35.158,129.127,32,28,87.5,35.158500000000004,129.1275,red
35.158,129.12800000000001,22,12,54.54545454545454,35.158500000000004,129.1285,yellow
35.158,129.129,11,10,90.9090909090909,35.158500000000004,129.12949999999998,red
35.158,129.131,12,0,0.0,35.158500000000004,129.1315,green
35.159,129.104,1,1,100.0,35.1595,129.1045,red
35.159,129.105,32,28,87.5,35.1595,129.10549999999998,red
35.159,129.106,33,29,87.87878787878788,35.1595,129.10649999999998,red
35.159,129.107,22,13,59.09090909090909,35.1595,129.1075,yellow
35.159,129.108,20,9,45.0,35.1595,129.1085,yellow
35.159,129.109,21,9,42.857142857142854,35.1595,129.1095,yellow
35.159,129.11,19,8,42.10526315789473,35.1595,129.1105,yellow
35.159,129.111,9,0,0.0,35.1595,129.11149999999998,green
35.159,129.112,34,24,70.58823529411765,35.1595,129.11249999999998,red
35.159,129.113,24,15,62.5,35.1595,129.1135,yellow
35.159,129.114,26,17,65.38461538461539,35.1595,129.1145,yellow
35.159,129.115,18,9,50.0,35.1595,129.1155,yellow
35.159,129.116,36,26,72.22222222222221,35.1595,129.1165,red
35.159,129.117,42,33,78.57142857142857,35.1595,129.11749999999998,red
35.159,129.118,38,26,68.42105263157895,35.1595,129.11849999999998,yellow
35.159,129.119,43,34,79.06976744186046,35.1595,129.1195,red
35.159,129.12,26,19,73.07692307692307,35.1595,129.1205,red
35.159,129.121,28,22,78.57142857142857,35.1595,129.1215,red
35.159,129.122,21,15,71.42857142857143,35.1595,129.1225,red
35.159,129.123,30,20,66.66666666666666,35.1595,129.12349999999998,yellow
35.159,129.124,13,7,53.84615384615385,35.1595,129.12449999999998,yellow
35.159,129.125,18,11,61.111111111111114,35.1595,129.1255,yellow
35.159,129.126,28,22,78.57142857142857,35.1595,129.1265,red
35.159,129.127,29,20,68.96551724137932,35.1595,129.1275,yellow
35.159,129.12800000000001,26,17,65.38461538461539,35.1595,129.1285,yellow
35.159,129.129,20,11,55.00000000000001,35.1595,129.12949999999998,yellow
35.159,129.131,16,0,0.0,35.1595,129.1315,green
35.160000000000004,129.104,4,2,50.0,35.160500000000006,129.1045,yellow
35.160000000000004,129.105,46,42,91.30434782608695,35.160500000000006,129.10549999999998,red
35.160000000000004,129.106,15,13,86.66666666666667,35.160500000000006,129.10649999999998,red
35.160000000000004,129.107,30,27,90.0,35.160500000000006,129.1075,red
35.160000000000004,129.108,20,14,70.0,35.160500000000006,129.1085,red
35.160000000000004,129.109,21,15,71.42857142857143,35.160500000000006,129.1095,red
35.160000000000004,129.11,21,18,85.71428571428571,35.160500000000006,129.1105,red
35.160000000000004,129.111,32,28,87.5,35.160500000000006,129.11149999999998,red
35.160000000000004,129.112,44,38,86.36363636363636,35.160500000000006,129.11249999999998,red
35.160000000000004,129.113,17,8,47.05882352941176,35.160500000000006,129.1135,yellow
35.160000000000004,129.114,29,12,41.37931034482759,35.160500000000006,129.1145,yellow
35.160000000000004,129.115,30,27,90.0,35.160500000000006,129.1155,red
35.160000000000004,129.116,40,30,75.0,35.160500000000006,129.1165,red
35.160000000000004,129.117,43,38,88.37209302325581,35.160500000000006,129.11749999999998,red
35.160000000000004,129.118,44,36,81.81818181818183,35.160500000000006,129.11849999999998,red
35.160000000000004,129.119,36,25,69.44444444444444,35.160500000000006,129.1195,yellow
35.160000000000004,129.12,23,16,69.56521739130434,35.160500000000006,129.1205,yellow
35.160000000000004,129.121,38,33,86.8421052631579,35.160500000000006,129.1215,red
35.160000000000004,129.122,26,16,61.53846153846154,35.160500000000006,129.1225,yellow
35.160000000000004,129.123,4,3,75.0,35.160500000000006,129.12349999999998,red
35.160000000000004,129.125,5,5,100.0,35.160500000000006,129.1255,red
35.160000000000004,129.126,3,2,66.66666666666666,35.160500000000006,129.1265,yellow
35.160000000000004,129.12800000000001,3,3,100.0,35.160500000000006,129.1285,red
35.160000000000004,129.129,1,0,0.0,35.160500000000006,129.12949999999998,green
35.161,129.105,8,7,87.5,35.161500000000004,129.10549999999998,red
35.161,129.106,14,11,78.57142857142857,35.161500000000004,129.10649999999998,red
35.161,129.107,5,5,100.0,35.161500000000004,129.1075,red
35.161,129.108,10,10,100.0,35.161500000000004,129.1085,red
35.161,129.109,19,13,68.42105263157895,35.161500000000004,129.1095,yellow
35.161,129.11,33,24,72.72727272727273,35.161500000000004,129.1105,red
35.161,129.111,41,39,95.1219512195122,35.161500000000004,129.11149999999998,red
35.161,129.112,31,25,80.64516129032258,35.161500000000004,129.11249999999998,red
35.161,129.113,3,2,66.66666666666666,35.161500000000004,129.1135,yellow
35.161,129.114,20,11,55.00000000000001,35.161500000000004,129.1145,yellow
35.161,129.115,28,18,64.28571428571429,35.161500000000004,129.1155,yellow
35.161,129.116,28,13,46.42857142857143,35.161500000000004,129.1165,yellow
35.161,129.117,44,39,88.63636363636364,35.161500000000004,129.11749999999998,red
35.161,129.118,39,33,84.61538461538461,35.161500000000004,129.11849999999998,red
35.161,129.119,21,16,76.19047619047619,35.161500000000004,129.1195,red
35.161,129.12,34,27,79.41176470588235,35.161500000000004,129.1205,red
35.161,129.121,21,15,71.42857142857143,35.161500000000004,129.1215,red
35.161,129.122,10,0,0.0,35.161500000000004,129.1225,green
35.161,129.126,1,1,100.0,35.161500000000004,129.1265,red
35.161,129.12800000000001,4,4,100.0,35.161500000000004,129.1285,red
35.162,129.105,13,10,76.92307692307693,35.1625,129.10549999999998,red
35.162,129.106,1,1,100.0,35.1625,129.10649999999998,red
35.162,129.109,8,4,50.0,35.1625,129.1095,yellow
35.162,129.11,10,4,40.0,35.1625,129.1105,yellow
35.162,129.111,26,16,61.53846153846154,35.1625,129.11149999999998,yellow
35.162,129.112,19,10,52.63157894736842,35.1625,129.11249999999998,yellow
35.162,129.113,21,12,57.14285714285714,35.1625,129.1135,yellow
35.162,129.114,17,7,41.17647058823529,35.1625,129.1145,yellow
35.162,129.115,19,7,36.84210526315789,35.1625,129.1155,yellow
35.162,129.116,35,22,62.857142857142854,35.1625,129.1165,yellow
35.162,129.117,30,12,40.0,35.1625,129.11749999999998,yellow
35.162,129.118,35,24,68.57142857142857,35.1625,129.11849999999998,yellow
35.162,129.119,30,23,76.66666666666667,35.1625,129.1195,red
35.162,129.12,43,39,90.69767441860465,35.1625,129.1205,red
35.162,129.121,4,3,75.0,35.1625,129.1215,red
35.162,129.125,14,10,71.42857142857143,35.1625,129.1255,red
35.162,129.127,1,0,0.0,35.1625,129.1275,green
35.162,129.12800000000001,3,2,66.66666666666666,35.1625,129.1285,yellow
35.162,129.129,12,0,0.0,35.1625,129.12949999999998,green
35.163000000000004,129.105,9,7,77.77777777777779,35.163500000000006,129.10549999999998,red
35.163000000000004,129.106,28,16,57.14285714285714,35.163500000000006,129.10649999999998,yellow
35.163000000000004,129.107,23,21,91.30434782608695,35.163500000000006,129.1075,red
35.163000000000004,129.108,13,5,38.46153846153847,35.163500000000006,129.1085,yellow
35.163000000000004,129.109,23,16,69.56521739130434,35.163500000000006,129.1095,yellow
35.163000000000004,129.11,33,23,69.6969696969697,35.163500000000006,129.1105,yellow
35.163000000000004,129.111,31,17,54.83870967741935,35.163500000000006,129.11149999999998,yellow
35.163000000000004,129.112,31,17,54.83870967741935,35.163500000000006,129.11249999999998,yellow
35.163000000000004,129.113,22,10,45.45454545454545,35.163500000000006,129.1135,yellow
35.163000000000004,129.114,14,10,71.42857142857143,35.163500000000006,129.1145,red
35.163000000000004,129.115,28,16,57.14285714285714,35.163500000000006,129.1155,yellow
35.163000000000004,129.116,38,20,52.63157894736842,35.163500000000006,129.1165,yellow
35.163000000000004,129.117,37,32,86.48648648648648,35.163500000000006,129.11749999999998,red
35.163000000000004,129.118,34,27,79.41176470588235,35.163500000000006,129.11849999999998,red
35.163000000000004,129.119,35,29,82.85714285714286,35.163500000000006,129.1195,red
35.163000000000004,129.12,43,39,90.69767441860465,35.163500000000006,129.1205,red
35.163000000000004,129.12800000000001,5,1,20.0,35.163500000000006,129.1285,green
35.164,129.104,1,1,100.0,35.164500000000004,129.1045,red
35.164,129.105,2,2,100.0,35.164500000000004,129.10549999999998,red
35.164,129.106,9,7,77.77777777777779,35.164500000000004,129.10649999999998,red
35.164,129.107,1,1,100.0,35.164500000000004,129.1075,red
35.164,129.108,21,16,76.19047619047619,35.164500000000004,129.1085,red
35.164,129.109,28,21,75.0,35.164500000000004,129.1095,red
35.164,129.11,32,26,81.25,35.164500000000004,129.1105,red
35.164,129.111,36,26,72.22222222222221,35.164500000000004,129.11149999999998,red
35.164,129.112,31,19,61.29032258064516,35.164500000000004,129.11249999999998,yellow
35.164,129.113,28,17,60.71428571428571,35.164500000000004,129.1135,yellow
35.164,129.114,14,11,78.57142857142857,35.164500000000004,129.1145,red
35.164,129.115,29,9,31.03448275862069,35.164500000000004,129.1155,yellow
35.164,129.116,39,19,48.717948717948715,35.164500000000004,129.1165,yellow
35.164,129.117,35,30,85.71428571428571,35.164500000000004,129.11749999999998,red
35.164,129.118,36,31,86.11111111111111,35.164500000000004,129.11849999999998,red
35.164,129.119,55,49,89.0909090909091,35.164500000000004,129.1195,red
35.164,129.12,16,16,100.0,35.164500000000004,129.1205,red
35.164,129.127,1,0,0.0,35.164500000000004,129.1275,green
35.164,129.12800000000001,1,0,0.0,35.164500000000004,129.1285,green
35.165,129.104,1,0,0.0,35.1655,129.1045,green
35.165,129.109,29,19,65.51724137931035,35.1655,129.1095,yellow
35.165,129.11,27,17,62.96296296296296,35.1655,129.1105,yellow
35.165,129.111,25,23,92.0,35.1655,129.11149999999998,red
35.165,129.112,7,5,71.42857142857143,35.1655,129.11249999999998,red
35.165,129.113,29,20,68.96551724137932,35.1655,129.1135,yellow
35.165,129.114,11,2,18.181818181818183,35.1655,129.1145,green
35.165,129.115,22,10,45.45454545454545,35.1655,129.1155,yellow
35.165,129.116,32,3,9.375,35.1655,129.1165,green
35.165,129.117,38,30,78.94736842105263,35.1655,129.11749999999998,red
