block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.226,129.213,10,1,10.0,35.2265,129.21349999999998,green
35.226,129.214,8,4,50.0,35.2265,129.2145,yellow
35.226,129.225,4,3,75.0,35.2265,129.22549999999998,red
35.226,129.226,15,6,40.0,35.2265,129.2265,yellow
35.226,129.227,11,5,45.45454545454545,35.2265,129.2275,yellow
35.226,129.228,5,2,40.0,35.2265,129.2285,yellow
35.227000000000004,129.21,1,0,0.0,35.227500000000006,129.2105,green
35.227000000000004,129.211,16,8,50.0,35.227500000000006,129.2115,yellow
35.227000000000004,129.212,1,0,0.0,35.227500000000006,129.21249999999998,green
35.227000000000004,129.214,2,0,0.0,35.227500000000006,129.2145,green
35.227000000000004,129.225,11,5,45.45454545454545,35.227500000000006,129.22549999999998,yellow
35.227000000000004,129.226,8,4,50.0,35.227500000000006,129.2265,yellow
35.227000000000004,129.227,1,0,0.0,35.227500000000006,129.2275,green
35.227000000000004,129.238,8,8,100.0,35.227500000000006,129.2385,red
35.228,129.211,3,2,66.66666666666666,35.228500000000004,129.2115,yellow
35.228,129.212,1,0,0.0,35.228500000000004,129.21249999999998,green
35.228,129.213,1,0,0.0,35.228500000000004,129.21349999999998,green
35.228,129.223,2,0,0.0,35.228500000000004,129.2235,green
35.228,129.224,4,2,50.0,35.228500000000004,129.22449999999998,yellow
35.228,129.225,3,2,66.66666666666666,35.228500000000004,129.22549999999998,yellow
35.229,129.174,1,1,100.0,35.2295,129.1745,red
35.229,129.216,1,0,0.0,35.2295,129.2165,green
35.229,129.222,2,0,0.0,35.2295,129.2225,green
35.229,129.241,1,0,0.0,35.2295,129.2415,green
35.229,129.242,2,0,0.0,35.2295,129.24249999999998,green
35.230000000000004,129.175,2,0,0.0,35.230500000000006,129.1755,green
35.230000000000004,129.212,1,0,0.0,35.230500000000006,129.21249999999998,green
35.230000000000004,129.222,2,2,100.0,35.230500000000006,129.2225,red
35.230000000000004,129.24,1,1,100.0,35.230500000000006,129.2405,red
35.230000000000004,129.242,1,0,0.0,35.230500000000006,129.24249999999998,green
35.231,129.174,1,1,100.0,35.231500000000004,129.1745,red
35.231,129.243,3,0,0.0,35.231500000000004,129.24349999999998,green
35.232,129.174,2,2,100.0,35.2325,129.1745,red
35.232,129.177,1,1,100.0,35.2325,129.17749999999998,red
35.232,129.178,1,0,0.0,35.2325,129.17849999999999,green
35.232,129.179,2,2,100.0,35.2325,129.1795,red
35.232,129.18200000000002,4,0,0.0,35.2325,129.1825,green
35.232,129.211,1,1,100.0,35.2325,129.2115,red
35.232,129.213,1,0,0.0,35.2325,129.21349999999998,green
35.232,129.215,1,1,100.0,35.2325,129.2155,red
35.232,129.219,1,0,0.0,35.2325,129.21949999999998,green
35.232,129.223,1,0,0.0,35.2325,129.2235,green
35.232,129.244,2,0,0.0,35.2325,129.2445,green
35.233000000000004,129.174,2,2,100.0,35.23350000000001,129.1745,red
35.233000000000004,129.177,7,2,28.57142857142857,35.23350000000001,129.17749999999998,green
35.233000000000004,129.178,2,2,100.0,35.23350000000001,129.17849999999999,red
35.233000000000004,129.212,1,0,0.0,35.23350000000001,129.21249999999998,green
35.233000000000004,129.213,4,0,0.0,35.23350000000001,129.21349999999998,green
35.233000000000004,129.214,4,2,50.0,35.23350000000001,129.2145,yellow
35.233000000000004,129.215,7,4,57.14285714285714,35.23350000000001,129.2155,yellow
35.233000000000004,129.217,14,14,100.0,35.23350000000001,129.2175,red
35.233000000000004,129.218,2,2,100.0,35.23350000000001,129.21849999999998,red
35.233000000000004,129.219,3,2,66.66666666666666,35.23350000000001,129.21949999999998,yellow
35.233000000000004,129.244,2,0,0.0,35.23350000000001,129.2445,green
35.234,129.163,2,2,100.0,35.234500000000004,129.1635,red
35.234,129.174,4,0,0.0,35.234500000000004,129.1745,green
35.234,129.175,4,4,100.0,35.234500000000004,129.1755,red
35.234,129.179,5,3,60.0,35.234500000000004,129.1795,yellow
35.234,129.183,1,1,100.0,35.234500000000004,129.18349999999998,red
35.234,129.212,6,5,83.33333333333334,35.234500000000004,129.21249999999998,red
35.234,129.213,12,1,8.333333333333332,35.234500000000004,129.21349999999998,green
35.234,129.214,11,5,45.45454545454545,35.234500000000004,129.2145,yellow
35.234,129.215,17,7,41.17647058823529,35.234500000000004,129.2155,yellow
35.234,129.216,6,2,33.33333333333333,35.234500000000004,129.2165,yellow
35.234,129.217,11,6,54.54545454545454,35.234500000000004,129.2175,yellow
35.234,129.218,7,3,42.857142857142854,35.234500000000004,129.21849999999998,yellow
35.234,129.219,8,1,12.5,35.234500000000004,129.21949999999998,green
35.234,129.22,2,0,0.0,35.234500000000004,129.2205,green
35.234,129.243,4,2,50.0,35.234500000000004,129.24349999999998,yellow
35.234,129.244,1,0,0.0,35.234500000000004,129.2445,green
35.235,129.162,3,0,0.0,35.2355,129.1625,green
35.235,129.163,1,0,0.0,35.2355,129.1635,green
35.235,129.175,8,6,75.0,35.2355,129.1755,red
35.235,129.17600000000002,3,1,33.33333333333333,35.2355,129.1765,yellow
35.235,129.177,9,4,44.44444444444444,35.2355,129.17749999999998,yellow
35.235,129.178,5,5,100.0,35.2355,129.17849999999999,red
35.235,129.197,3,3,100.0,35.2355,129.1975,red
35.235,129.21,4,2,50.0,35.2355,129.2105,yellow
35.235,129.211,17,6,35.294117647058826,35.2355,129.2115,yellow
35.235,129.212,13,0,0.0,35.2355,129.21249999999998,green
35.235,129.213,7,4,57.14285714285714,35.2355,129.21349999999998,yellow
35.235,129.214,15,1,6.666666666666667,35.2355,129.2145,green
35.235,129.215,3,3,100.0,35.2355,129.2155,red
35.235,129.216,11,7,63.63636363636363,35.2355,129.2165,yellow
35.235,129.217,5,3,60.0,35.2355,129.2175,yellow
35.235,129.218,11,2,18.181818181818183,35.2355,129.21849999999998,green
35.235,129.219,10,0,0.0,35.2355,129.21949999999998,green
35.235,129.22,7,0,0.0,35.2355,129.2205,green
35.235,129.221,8,0,0.0,35.2355,129.2215,green
35.235,129.242,4,2,50.0,35.2355,129.24249999999998,yellow
35.235,129.243,1,0,0.0,35.2355,129.24349999999998,green
35.236000000000004,129.15800000000002,7,2,28.57142857142857,35.23650000000001,129.1585,green
35.236000000000004,129.159,3,3,100.0,35.23650000000001,129.15949999999998,red
35.236000000000004,129.16,1,0,0.0,35.23650000000001,129.16049999999998,green
35.236000000000004,129.162,1,0,0.0,35.23650000000001,129.1625,green
35.236000000000004,129.163,1,0,0.0,35.23650000000001,129.1635,green
35.236000000000004,129.167,2,0,0.0,35.23650000000001,129.1675,green
35.236000000000004,129.168,1,0,0.0,35.23650000000001,129.1685,green
35.236000000000004,129.173,1,0,0.0,35.23650000000001,129.1735,green
35.236000000000004,129.175,4,2,50.0,35.23650000000001,129.1755,yellow
35.236000000000004,129.17600000000002,10,1,10.0,35.23650000000001,129.1765,green
35.236000000000004,129.177,9,5,55.55555555555556,35.23650000000001,129.17749999999998,yellow
35.236000000000004,129.179,1,1,100.0,35.23650000000001,129.1795,red
35.236000000000004,129.21,15,5,33.33333333333333,35.23650000000001,129.2105,yellow
35.236000000000004,129.211,24,5,20.833333333333336,35.23650000000001,129.2115,green
35.236000000000004,129.212,19,3,15.789473684210526,35.23650000000001,129.21249999999998,green
35.236000000000004,129.213,10,2,20.0,35.23650000000001,129.21349999999998,green
35.236000000000004,129.214,20,4,20.0,35.23650000000001,129.2145,green
